"request_id","created_date","closed_date","status","communityboardid","address","cross_street","landmark","locationtype","facilitytype","addresstype","vehicletype","agency_code","responsibleagency","requesttype","category","request_details","source","latitude","longitude"
41313275,"2019-01-01 00:44:01+00","2019-01-01 10:42:44+00","Closed","05 BRONX","1875 HARRISON AVENUE, BRONX, NY 10453","KINGSLAND PLACE & WEST BURNSIDE AVENUE",NULL,"Street/Sidewalk","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Blocked Driveway","No Access","The Police Department responded to the complaint and determined that police action was not necessary.","PHONE",40.8520926806745,-73.9121628115059
41309429,"2019-01-01 00:44:07+00","2019-01-01 04:48:56+00","Closed","02 BROOKLYN","22 OLD FULTON STREET, BROOKLYN, NY 11201","EVERIT STREET & ELIZABETH PLACE",NULL,"Street/Sidewalk","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","MOBILE",40.7027107799037,-73.9939697670364
41311674,"2019-01-01 01:41:00+00","2019-01-03 00:00:00+00","Closed","06 MANHATTAN","146 EAST   49 STREET, NEW YORK, NY 10017","LEXINGTON AVENUE & 3 AVENUE",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Request Large Bulky Item Collection","Request Large Bulky Item Collection",NULL,"PHONE",40.7556731746148,-73.9723767544704
41312613,"2019-01-01 00:44:22+00","2019-01-02 02:07:12+00","Closed","03 MANHATTAN","510 EAST 11 STREET, NEW YORK, NY 10009","AVENUE A & AVENUE B",NULL,"Club/Bar/Restaurant","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","ONLINE",40.7282219677141,-73.9812818029673
41317250,"2019-01-01 07:30:07+00","2019-01-01 13:35:25+00","Closed","11 BROOKLYN","8751 24 AVENUE, BROOKLYN, NY 11214","BENSON AVENUE & BATH AVENUE",NULL,"Street/Sidewalk","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Blocked Driveway","Partial Access","The Police Department issued a summons in response to the complaint.","ONLINE",40.5963338915544,-73.9924202047666
41307102,"2019-01-01 00:44:25+00","2019-01-01 02:31:03+00","Closed","07 BRONX","3225 PARKSIDE PLACE, BRONX, NY 10467","WEBSTER AVENUE & EAST 207 STREET",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","PHONE",40.8744075183793,-73.874101146039
41310860,"2019-01-01 00:44:37+00","2019-01-01 01:25:24+00","Closed","14 QUEENS","22-88 MOTT AVENUE, FAR ROCKAWAY, NY 11691","MCBRIDE STREET & GIPSON STREET",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Talking","The Police Department responded to the complaint and took action to fix the condition.","ONLINE",40.6059531507953,-73.758354858204
41306462,"2019-01-01 00:44:44+00","2019-01-01 04:58:06+00","Closed","04 QUEENS","41-65 FORLEY STREET, ELMHURST, NY 11373","ELMHURST AVENUE & WHITNEY AVENUE",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","PHONE",40.7460069773216,-73.8770360698089
41307530,"2019-01-01 00:44:45+00","2019-01-01 01:57:08+00","Closed","02 BROOKLYN","55 HANSON PLACE, BROOKLYN, NY 11217","FT GREENE PLACE & SOUTH ELLIOTT PLACE",NULL,"Street/Sidewalk","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Talking","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","MOBILE",40.6853778734394,-73.975553616827
41311414,"2019-01-01 00:44:54+00","2019-01-01 02:25:54+00","Closed","12 MANHATTAN","259 BENNETT AVENUE, NEW YORK, NY 10040","WEST 192 STREET & BEND",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and took action to fix the condition.","PHONE",40.8586086970955,-73.9327130182955
41311517,"2019-01-01 00:45:00+00","2019-01-01 01:00:00+00","Closed","03 BROOKLYN",NULL,NULL,NULL,NULL,"N/A","INTERSECTION",NULL,"DOT","Department of Transportation","Traffic Signal Condition","Controller","Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.","UNKNOWN",40.6953766918753,-73.9492066430157
41312953,"2019-01-01 00:45:13+00","2019-01-01 02:33:07+00","Closed","09 QUEENS","119-05 METROPOLITAN AVENUE, KEW GARDENS, NY 11415","LEFFERTS BOULEVARD & BREVOORT STREET",NULL,"Club/Bar/Restaurant","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","ONLINE",40.7060596495242,-73.8314406467609
41310653,"2019-01-01 00:45:34+00","2019-01-01 07:02:53+00","Closed","04 QUEENS","89-21 ELMHURST AVENUE, ELMHURST, NY 11373","ELBERTSON STREET & DENMAN STREET",NULL,"Street/Sidewalk","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Illegal Parking","Posted Parking Sign Violation","The Police Department responded and upon arrival those responsible for the condition were gone.","MOBILE",40.7474203288567,-73.8768530099747
41311411,"2019-01-01 00:45:35+00","2019-01-01 02:31:04+00","Closed","09 QUEENS","86-27 90 STREET, WOODHAVEN, NY 11421","86 ROAD & JAMAICA AVENUE",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and took action to fix the condition.","ONLINE",40.6939213427422,-73.8549328091602
41313253,"2019-01-01 00:45:44+00","2019-01-01 08:20:59+00","Closed","18 BROOKLYN","1311 EAST 66 STREET, BROOKLYN, NY 11234","AVENUE M & AVENUE N",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","The Police Department responded to the complaint and determined that police action was not necessary.","ONLINE",40.6220192695006,-73.9157724459503
41311874,"2019-01-01 00:46:07+00","2019-01-01 01:20:18+00","Closed","17 BROOKLYN","2095 NOSTRAND AVENUE, BROOKLYN, NY 11210","FARRAGUT ROAD & GLENWOOD ROAD",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department reviewed your complaint and provided additional information below.","ONLINE",40.6345572704442,-73.9478225773641
41319120,"2019-01-01 00:46:46+00","2019-05-03 00:00:00+00","Closed","12 QUEENS","182-13 91 AVENUE, Hollis, NY 11423",NULL,NULL,NULL,"N/A","ADDRESS",NULL,"DOB","Department of Buildings","Building/Use","No Certificate Of Occupancy/Illegal/Contrary To CO","The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).","UNKNOWN",40.7100441314861,-73.7789883339041
41315767,"2019-01-01 00:46:47+00","2019-02-04 00:00:00+00","Closed","09 BRONX","2213 POWELL AVENUE, BRONX, NY 10462",NULL,NULL,NULL,"N/A","ADDRESS",NULL,"DOB","Department of Buildings","Building/Use","No Certificate Of Occupancy/Illegal/Contrary To CO","The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).","UNKNOWN",40.8313525126744,-73.8498668613653
41311903,"2019-01-01 00:46:49+00","2019-01-01 08:32:09+00","Closed","11 BRONX","900 LYDIG AVENUE, BRONX, NY 10462","MULINER AVENUE & BOGART AVENUE",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","PHONE",40.854381897778,-73.8618558700007
41353941,"2019-01-01 00:46:55+00","2019-01-06 09:10:22+00","Closed","04 QUEENS","89-21 ELMHURST AVENUE, Elmhurst, NY 11373",NULL,NULL,"RESIDENTIAL BUILDING","N/A","ADDRESS",NULL,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","APARTMENT ONLY","The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.","MOBILE",40.7474203288567,-73.8768530099747
41357529,"2019-01-01 00:46:55+00","2019-01-06 09:10:22+00","Closed","04 QUEENS","89-21 ELMHURST AVENUE, Elmhurst, NY 11373",NULL,NULL,"RESIDENTIAL BUILDING","N/A","ADDRESS",NULL,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","APARTMENT ONLY","The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.","MOBILE",40.7474203288567,-73.8768530099747
41352361,"2019-01-01 00:46:58+00","2019-01-06 09:10:22+00","Closed","04 QUEENS","89-21 ELMHURST AVENUE, Elmhurst, NY 11373",NULL,NULL,"RESIDENTIAL BUILDING","N/A","ADDRESS",NULL,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","APARTMENT ONLY","The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.","MOBILE",40.7474203288567,-73.8768530099747
41312951,"2019-01-01 00:49:37+00","2019-01-01 02:42:19+00","Closed","03 QUEENS","95-13 NORTHERN BOULEVARD, JACKSON HEIGHTS, NY 11372","95 STREET & 96 STREET",NULL,"Club/Bar/Restaurant","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","The Police Department responded to the complaint and determined that police action was not necessary.","ONLINE",40.7568799328514,-73.8729011278833
41355409,"2019-01-01 00:46:58+00","2019-01-06 09:10:22+00","Closed","04 QUEENS","89-21 ELMHURST AVENUE, Elmhurst, NY 11373",NULL,NULL,"RESIDENTIAL BUILDING","N/A","ADDRESS",NULL,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","APARTMENT ONLY","The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.","MOBILE",40.7474203288567,-73.8768530099747
41354010,"2019-01-01 00:46:59+00","2019-01-06 09:10:22+00","Closed","04 QUEENS","89-21 ELMHURST AVENUE, Elmhurst, NY 11373",NULL,NULL,"RESIDENTIAL BUILDING","N/A","ADDRESS",NULL,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","APARTMENT ONLY","The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.","MOBILE",40.7474203288567,-73.8768530099747
41356854,"2019-01-01 00:46:59+00","2019-01-06 09:10:22+00","Closed","04 QUEENS","89-21 ELMHURST AVENUE, Elmhurst, NY 11373",NULL,NULL,"RESIDENTIAL BUILDING","N/A","ADDRESS",NULL,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","APARTMENT ONLY","The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.","MOBILE",40.7474203288567,-73.8768530099747
41312607,"2019-01-01 00:47:00+00","2019-01-01 02:00:00+00","Closed","Unspecified MANHATTAN",NULL,NULL,NULL,NULL,"N/A","INTERSECTION",NULL,"DOT","Department of Transportation","Traffic Signal Condition","Controller","Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.","UNKNOWN",NULL,NULL
41353194,"2019-01-01 00:47:01+00","2019-01-06 09:10:22+00","Closed","04 QUEENS","89-21 ELMHURST AVENUE, Elmhurst, NY 11373",NULL,NULL,"RESIDENTIAL BUILDING","N/A","ADDRESS",NULL,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","APARTMENT ONLY","The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.","MOBILE",40.7474203288567,-73.8768530099747
41353209,"2019-01-01 00:47:01+00","2019-01-06 09:10:22+00","Closed","04 QUEENS","89-21 ELMHURST AVENUE, Elmhurst, NY 11373",NULL,NULL,"RESIDENTIAL BUILDING","N/A","ADDRESS",NULL,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","APARTMENT ONLY","The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.","MOBILE",40.7474203288567,-73.8768530099747
41307477,"2019-01-01 00:47:14+00","2019-01-01 02:18:39+00","Closed","01 STATEN ISLAND","382 FOREST AVENUE, STATEN ISLAND, NY 10301","OAKWOOD AVENUE & SHARON AVENUE",NULL,"Club/Bar/Restaurant","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","The Police Department responded to the complaint and determined that police action was not necessary.","PHONE",40.6309884724444,-74.1021191965035
41313710,"2019-01-01 00:47:16+00","2019-01-02 02:07:12+00","Closed","02 MANHATTAN","34 EAST 4 STREET, NEW YORK, NY 10003","LAFAYETTE STREET & BOWERY",NULL,"Club/Bar/Restaurant","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","ONLINE",40.7274739168781,-73.992354777559
41309661,"2019-01-01 00:47:25+00","2019-01-01 02:31:03+00","Closed","09 QUEENS",NULL,NULL,NULL,"Club/Bar/Restaurant","Precinct","INTERSECTION",NULL,"NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","ONLINE",40.7061424671854,-73.8317650485382
41310035,"2019-01-01 00:47:26+00","2019-01-01 05:29:38+00","Closed","03 STATEN ISLAND","776 DRUMGOOLE ROAD WEST, STATEN ISLAND, NY 10312","SMYRNA AVENUE & NOTUS AVENUE",NULL,"Street/Sidewalk","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Blocked Driveway","No Access","The Police Department responded to the complaint and determined that police action was not necessary.","PHONE",40.5515182687444,-74.1784826320019
41311401,"2019-01-01 00:47:51+00","2019-01-01 01:39:40+00","Closed","11 MANHATTAN","1664 PARK AVENUE, NEW YORK, NY 10035","EAST 117 STREET & EAST 118 STREET",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and took action to fix the condition.","ONLINE",40.8002229708022,-73.942563850445
41314057,"2019-01-01 00:47:55+00","2019-01-01 03:13:56+00","Closed","09 BROOKLYN","324 MONTGOMERY STREET, BROOKLYN, NY 11225","LUDLAM PLACE & ROGERS AVENUE",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint but officers were unable to gain entry into the premises.","PHONE",40.6655567439037,-73.9539982236527
41310391,"2019-01-01 00:48:34+00","2019-01-01 01:13:11+00","Closed","01 BROOKLYN","1031 LORIMER STREET, BROOKLYN, NY 11222","NORMAN AVENUE & MESEROLE AVENUE",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint but officers were unable to gain entry into the premises.","MOBILE",40.7262954178079,-73.9532599765072
41308093,"2019-01-01 00:48:37+00","2019-01-01 04:03:02+00","Closed","14 BROOKLYN","636 EAST 21 STREET, BROOKLYN, NY 11226","DITMAS AVENUE & NEWKIRK AVENUE",NULL,"Street/Sidewalk","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Blocked Driveway","No Access","The Police Department issued a summons in response to the complaint.","PHONE",40.6385385540614,-73.9577785178335
41308489,"2019-01-01 00:49:03+00","2019-01-01 05:16:26+00","Closed","08 BROOKLYN","180 PROSPECT PLACE, BROOKLYN, NY 11238","CARLTON AVENUE & VANDERBILT AVENUE",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","MOBILE",40.6780454573668,-73.9707216443978
41313533,"2019-01-01 00:49:10+00","2019-01-01 05:14:24+00","Closed","06 BROOKLYN","200 5 AVENUE, BROOKLYN, NY 11217","BERKELEY PLACE & UNION STREET",NULL,"Store/Commercial","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","MOBILE",40.6766778526974,-73.9802940268044
41313785,"2019-01-01 00:49:11+00","2019-01-01 07:22:13+00","Closed","05 BRONX","52 WEST WEST 176 STREET, BRONX, NY 10453","GRAND AVENUE & HARRISON AVENUE",NULL,"Street/Sidewalk","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Blocked Driveway","No Access","Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.","ONLINE",40.8486551401427,-73.9142565396108
41340257,"2019-01-02 06:58:32+00","2019-01-02 07:00:00+00","Closed","01 BRONX",NULL,NULL,NULL,NULL,"N/A","INTERSECTION",NULL,"DOT","Department of Transportation","Street Condition","Pothole","The Department of Transportation inspected this complaint and repaired the problem.","UNKNOWN",40.8054914708841,-73.9103026345956
41309626,"2019-01-01 00:49:44+00","2019-01-01 02:27:59+00","Closed","12 BROOKLYN","500 EAST 5 STREET, BROOKLYN, NY 11218","AVENUE C & CORTELYOU ROAD",NULL,"Street/Sidewalk","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","MOBILE",40.6398912474077,-73.9748604501346
41351885,"2019-01-01 00:49:48+00","2019-01-05 02:04:57+00","Closed","17 BROOKLYN","388 EAST   54 STREET, BROOKLYN, NY 11203",NULL,NULL,"RESIDENTIAL BUILDING","N/A","ADDRESS",NULL,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","APARTMENT ONLY","The Department of Housing Preservation and Development has closed this complaint administratively. More information can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.","PHONE",40.6492574916012,-73.9262176502477
41709618,"2019-01-01 00:49:48+00","2019-02-14 08:52:27+00","Closed","17 BROOKLYN","388 EAST   54 STREET, BROOKLYN, NY 11203",NULL,NULL,"RESIDENTIAL BUILDING","N/A","ADDRESS",NULL,"HPD","Department of Housing Preservation and Development","UNSANITARY CONDITION","PESTS","The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.","PHONE",40.6492574916012,-73.9262176502477
41309933,"2019-01-01 00:49:59+00","2019-01-01 07:10:03+00","Closed","05 BRONX",NULL,NULL,NULL,"Street/Sidewalk","Precinct","INTERSECTION",NULL,"NYPD","New York City Police Department","Noise - Vehicle","Engine Idling","The Police Department responded and upon arrival those responsible for the condition were gone.","PHONE",40.8475569430557,-73.9102350680712
41310392,"2019-01-01 00:50:06+00","2019-01-01 02:31:03+00","Closed","09 QUEENS",NULL,NULL,NULL,"Residential Building/House","Precinct","INTERSECTION",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","PHONE",40.6835433509767,-73.8485410818353
41313569,"2019-01-01 00:50:08+00","2019-01-01 02:11:24+00","Closed","09 BRONX","740 BEACH AVENUE, BRONX, NY 10473","SEWARD AVENUE & LAFAYETTE AVENUE",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and took action to fix the condition.","PHONE",40.819976219579,-73.8635784150677
41306379,"2019-01-01 00:50:09+00","2019-01-01 02:26:57+00","Closed","09 QUEENS",NULL,NULL,NULL,"Club/Bar/Restaurant","Precinct","INTERSECTION",NULL,"NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","ONLINE",40.7061424671854,-73.8317650485382
41307305,"2019-01-01 00:50:17+00","2019-01-01 06:30:34+00","Closed","08 BROOKLYN","100 KINGSTON AVENUE, BROOKLYN, NY 11213","DEAN STREET & BERGEN STREET",NULL,"Club/Bar/Restaurant","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","PHONE",40.6762063250833,-73.9415674759704
41311891,"2019-01-01 00:50:19+00","2019-01-01 15:13:26+00","Closed","04 BRONX","975 WALTON AVENUE, BRONX, NY 10452","EAST 161 STREET & EAST 164 STREET",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","ONLINE",40.8293987979654,-73.9228019101471
41312472,"2019-01-01 00:50:24+00","2019-01-01 01:26:27+00","Closed","04 BROOKLYN","1376 DECATUR STREET, BROOKLYN, NY 11237","KNICKERBOCKER AVENUE & IRVING AVENUE",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and took action to fix the condition.","ONLINE",40.692427378301,-73.903942223026
41312452,"2019-01-01 00:51:09+00","2019-01-01 02:25:54+00","Closed","12 MANHATTAN","705 WEST 179 STREET, NEW YORK, NY 10033","BROADWAY & G WASHINGTON BR EN W 179 ST",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and took action to fix the condition.","ONLINE",40.8490103681622,-73.9374071611868
41312365,"2019-01-01 00:51:16+00","2019-01-01 05:09:20+00","Closed","01 BROOKLYN","157 GRAHAM AVENUE, BROOKLYN, NY 11206","JOHNSON AVENUE & MONTROSE AVENUE",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Talking","The Police Department responded to the complaint and took action to fix the condition.","PHONE",40.7072230388381,-73.9431958289043
41309834,"2019-01-01 00:51:47+00","2019-01-01 06:10:35+00","Closed","03 QUEENS","32-20 89 STREET, EAST ELMHURST, NY 11369","32 AVENUE & NORTHERN BOULEVARD",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","The Police Department responded to the complaint and took action to fix the condition.","ONLINE",40.7577457575841,-73.8791440529172
41312071,"2019-01-01 00:51:53+00","2019-01-01 04:37:44+00","Closed","08 BRONX","6655 BROADWAY, BRONX, NY 10471","WEST 261 STREET & WEST 262 STREET",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint but officers were unable to gain entry into the premises.","MOBILE",40.9100257027963,-73.896612687069
41310434,"2019-01-01 00:52:00+00","2019-01-01 02:40:00+00","Closed","03 QUEENS",NULL,NULL,NULL,NULL,"N/A","INTERSECTION",NULL,"DOT","Department of Transportation","Traffic Signal Condition","Controller","Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.","UNKNOWN",40.7469428004589,-73.8904995081027
41307577,"2019-01-01 00:52:18+00","2019-01-01 05:16:26+00","Closed","08 BROOKLYN","121 PROSPECT PLACE, BROOKLYN, NY 11217","FLATBUSH AVENUE & CARLTON AVENUE",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","PHONE",40.6785373240126,-73.9729783409532
41314627,"2019-01-01 00:52:26+00","2019-01-01 01:37:38+00","Closed","10 MANHATTAN","1370 5 AVENUE, NEW YORK, NY 10026","EAST 112 STREET & EAST 115 STREET",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and took action to fix the condition.","MOBILE",40.7989244347456,-73.947744309427
41313036,"2019-01-01 00:52:45+00","2019-01-01 07:03:53+00","Closed","10 QUEENS","122-10 115 AVENUE, SOUTH OZONE PARK, NY 11420","122 STREET & 123 STREET",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and took action to fix the condition.","PHONE",40.677768769869,-73.8167558350211
41310981,"2019-01-01 00:52:54+00","2019-01-01 01:27:29+00","Closed","07 MANHATTAN","6 WEST 107 STREET, NEW YORK, NY 10025","CENTRAL PARK WEST & MANHATTAN AVENUE",NULL,"Street/Sidewalk","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Vehicle","Car/Truck Music","The Police Department responded to the complaint and took action to fix the condition.","PHONE",40.7988496978256,-73.9598728188877
41315673,"2019-01-01 00:53:00+00","2019-01-02 08:42:00+00","Closed","07 BROOKLYN",NULL,NULL,NULL,NULL,"N/A","INTERSECTION",NULL,"DEP","Department of Environmental Protection","Noise","Noise: Alarms (NR3)","The Department of Environmental Protection researched this complaint and determined that it could be closed.","PHONE",40.6502920141081,-73.9787161635614
41308716,"2019-01-01 00:53:01+00","2019-01-01 05:36:44+00","Closed","12 BRONX","828 EAST 227 STREET, BRONX, NY 10466","BARNES AVENUE & BRONXWOOD AVENUE",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","The Police Department responded to the complaint but officers were unable to gain entry into the premises.","ONLINE",40.8879750839354,-73.8558077323033
41310855,"2019-01-01 00:53:05+00","2019-01-01 10:57:54+00","Closed","10 MANHATTAN","311 WEST 127 STREET, NEW YORK, NY 10027","8 AVENUE & ST NICHOLAS AVENUE",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","MOBILE",40.8116557422928,-73.9506315407834
41309858,"2019-01-01 00:53:14+00","2019-01-01 05:50:57+00","Closed","08 BROOKLYN","121 PROSPECT PLACE, BROOKLYN, NY 11217","FLATBUSH AVENUE & CARLTON AVENUE",NULL,"Residential Building/House","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","ONLINE",40.6785373240126,-73.9729783409532
41308567,"2019-01-01 00:53:35+00","2019-01-01 01:23:21+00","Closed","13 QUEENS","92-36 GETTYSBURG STREET, BELLEROSE, NY 11426","92 ROAD & DAVENPORT AVENUE",NULL,"Street/Sidewalk","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","The Police Department issued a summons in response to the complaint.","MOBILE",40.7262240969305,-73.7310472117815
